"2014年7月	","7711	","86066	","-14.7	","-7.3	"
"2014年6月	","7732	","78354	","-22.9	","-6.6	"
"2014年5月	","11771	","70635	","-25.5	","-4.4	"
"2014年4月	","16171	","57677	","-15.0	","0.8	"
"2014年3月	","15707	","41414	","-16.7	","8.2	"
"2014年2月	","	","25616	","	","32.6	"
"2014年1月	","	","	","	","	"
"2013年12月	","13618	","148877	","30.7	","1.4	"
"2013年11月	","12787	","135345	","44.5	","-3.1	"
"2013年10月	","9534	","121984	","40.2	","-6.3	"
"2013年9月	","9649	","112440	","41.8	","-8.9	"
"2013年8月	","7971	","102793	","18.9	","-12.0	"
"2013年7月	","9389	","94834	","-13.2	","-13.7	"
"2013年6月	","10463	","85464	","-7.2	","-13.9	"
"2013年5月	","16005	","75019	","23.7	","-14.6	"
"2013年4月	","19339	","58765	","6.9	","-21.6	"
"2013年3月	","18677	","38225	","-22.3	","-32.3	"
"2013年2月	","	","19494	","	","-42.2	"
"2013年1月	","	","	","	","	"
"2012年12月	","9775	","142162	","-27.8	","-34.4	"
"2012年11月	","8282	","132387	","-20.6	","-34.8	"
"2012年10月	","6252	","124105	","-48.0	","-35.6	"
"2012年9月	","6406	","117849	","-47.8	","-34.7	"
"2012年8月	","6313	","111448	","-48.7	","-33.9	"
"2012年7月	","10308	","105108	","-22.4	","-32.9	"
"2012年6月	","11275	","96208	","-40.7	","-33.3	"
"2012年5月	","12529	","87036	","-54.2	","-31.4	"
"2012年4月	","17528	","73414	","-36.3	","-25.9	"
"2012年3月	","24057	","55955	","-25.4	","-21.6	"
"2012年2月	","20249	","33208	","6.6	","-14.0	"
"2012年1月	","12959	","12959	","-27.4	","-27.4	"
"2011年12月	","11983	","194961	","-43.0	","8.4	"
"2011年11月	","10533	","182977	","-33.0	","15.3	"
"2011年10月	","10615	","172555	","-28.3	","20.7	"
"2011年9月	","10580	","161979	","-16.5	","26.6	"
"2011年8月	","9972	","151399	","-17.6	","31.3	"
"2011年7月	","11860	","141694	","-9.0	","37.4	"
"2011年6月	","16055	","129837	","6.5	","44.0	"
"2011年5月	","24514	","113782	","48.4	","51.7	"
"2011年4月	","24246	","87621	","37.4	","52.8	"
"2011年3月	","27547	","63328	","53.9	","58.9	"
"2011年2月	","17918	","35780	","75.1	","62.9	"
"2011年1月	","17862	","17862	","52.3	","52.3	"
"2010年12月	","23011	","192811	","96.9	","68.8	"
"2010年11月	","17874	","169662	","59.6	","65.1	"
"2010年10月	","15435	","151537	","59.0	","65.5	"
"2010年9月	","13006	","135894	","41.2	","66.1	"
"2010年8月	","12726	","122888	","73.7	","69.9	"
"2010年7月	","14314	","109390	","109.6	","69.7	"
"2010年6月	","15924	","95117	","53.7	","64.9	"
"2010年5月	","17927	","79091	","122.7	","67.7	"
"2010年4月	","19605	","60804	","47.6	","55.3	"
"2010年3月	","19067	","41334	","64.4	","59.7	"
"2010年2月	","10962	","22267	","34.2	","63.1	"
"2010年1月	","11304	","11304	","106.0	","106.0	"
"2009年12月	","10711	","108394	","94.5	","14.1	"
"2009年11月	","10330	","97891	","67.1	","9.4	"
"2009年10月	","8675	","87561	","46.1	","5.1	"
"2009年9月	","8867	","77610	","43.8	","0.4	"
"2009年8月	","7457	","70706	","36.0	","2.0	"
"2009年7月	","6696	","63415	","12.7	","-0.8	"
"2009年6月	","10345	","56744	","21.8	","-2.3	"
"2009年5月	","7888	","46149	","-8.1	","-3.7	"
"2009年4月	","12908	","38324	","1.5	","-2.5	"
"2009年3月	","11067	","24929	","-7.0	","-3.5	"
"2009年2月	","7784	","12959	","29.2	","2.5	"
"2009年1月	","5175	","5175	","-21.8	","-21.8	"
"2008年12月	","4376	","70669	","-32.9	","20.9	"
"2008年11月	","4297	","66293	","-20.1	","27.7	"
"2008年10月	","3746	","50804	","-1.6	","29.4	"
"2008年9月	","4175	","47046	","26.2	","33.2	"
"2008年8月	","3686	","42881	","19.1	","34.0	"
"2008年7月	","3688	","39171	","13.4	","35.6	"
"2008年6月	","4439	","35449	","12.1	","38.2	"
"2008年5月	","5493	","29348	","39.6	","44.8	"
"2008年4月	","6709	","22363	","49.6	","44.9	"
"2008年3月	","6435	","15078	","52.6	","44.2	"
"2008年2月	","4022	","8497	","53.2	","35.6	"
"2008年1月	","4475	","4475	","	","	"
"2007年12月	","3612	","34248	","54.5	","31.0	"
"2007年11月	","2899	","30644	","12.2	","28.7	"
"2007年10月	","2763	","27784	","52.7	","30.9	"
"2007年9月	","2451	","25089	","41.6	","27.4	"
"2007年8月	","2281	","22647	","62.1	","26.1	"
"2007年7月	","2105	","20377	","27.7	","23.4	"
"2007年6月	","1992	","13519	","0.1	","18.2	"
"2007年5月	","2534	","11527	","18.0	","22.0	"
"2007年4月	","2770	","8914	","-4.4	","22.1	"
"2007年3月	","2543	","6066	","-1.3	","13.5	"
"2007年2月	","1272	","2815	","6.1	","34.5	"
"2007年1月	","1543	","1543	","72.6	","72.6	"
